city,sub_city,name,description,rating,distance_km,latitude,longitude,partner_status,price_level,taste_rating,presentation_rating,portion_rating,promo,priceRange,opening_hours,aggregateRating,category_menus,menu_name,menu_description,menu_price
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Kombo Super Star,Super Star Combo 1,2 pcs Chicken + 2 Rice + 2 Fanta Reguler + 1 CD,106500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Kombo Super Star,Super Star Combo 2,2 pcs Chicken + 2 Rice + 1 Fanta Reguler + 1 Fun Fries BBQ + 1 Mocha Float + 1 CD,106500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Kombo Super Star,Super Star Combo 3,4 Chicken + 3 Rice + 3 Fanta Reguler + 3 KFC Soup + 1 CD,172500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Chaki Kids Meal,Chaki Kids Meal A,1 Pc Chicken + 1 Rice + 1  Ovaltine 125 ml + 1 Pudding,39500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Chaki Kids Meal,Chaki Kids Meal B,1 Crispy Burger + French Fries +  Ovaltine 125 ml + Pudding,39500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",KFC Bucket,Snack Bucket BBQ 1,1 Porsi French Fries Large + 4 pcs Chicken Strips + 1 KFC Winger + 6 pcs Chicken Balls + Bumbu BBQ,92500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",KFC Bucket,Snack Bucket BBQ 2,1 Porsi French Fries Large + 2 pcs Chicken Strips + 1 KFC Winger + 6 pcs Chicken Balls + Bumbu BBQ,78500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",KFC Bucket,9 Pcs Chicken Bucket,9 Potong Ayam,179000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",KFC Bucket,Winger Bucket Promo,7 Pcs Half winger,97000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte Chicken,3 Pcs Chicken,3 Pcs Chicken,62500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte Chicken,5 Pcs Chicken,5 Pcs Chicken,101500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte Chicken,1 Pc Chicken,1pc Chicken,21500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte Chicken,KFC Winger,KFC Winger,25500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte Chicken,Crispy Strips,2pcs Chicken Strips,21000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Perkedel,1pc Perkedel,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Colonel Burger,1pc Colonel Burger,33500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Rice,Rice,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Spaghetti Supreme,1 Porsi Spaghetti Supreme,23500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Tote Bag,1 pc Tote Bag/Kantong Ramah Lingkungan Cukup untuk 2 Bucket Besar KFC,5000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Pudding,Pudding,9500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Twisty,1pc Twisty,21000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Telur Dadar,Telur Dadar,12000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Yakiniku Don,1 Porsi Yakiniku Don,20500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,OR Burger Single,1pc OR Burger Single,31500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Chick Ball BBQ,6pcs Chicken Balls Barbeque,16500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Winger BBQ,Winger BBQ,29000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,Fun Fries,Fun Fries,29000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Alacarte,OR Burger Double,1pc OR Burger Double,42500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng +,KFC Soup,1 Prosi KFC Soup,12500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng +,Mango Float,Mango Float,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng +,Cream Soup,1 Porsi Cream Soup,12500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng +,Spaghetti deluxe,1 Porsi Spaghetti Deluxe,13000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng ++,Crispy Burger,1pc Crispy Burger,18500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng ++,Oriental Don,1 Porsi Oriental Don,20500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Goceng ++,Mocha Float,Mocha Float,18000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Cola Float,Cola Float,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Coca Cola Zero Medium,Coca – Cola Zero Medium,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Fanta Float,Fanta Float,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Sprite Float,Sprite Float,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Mineral Water,Mineral Water,10000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Lovlychee Float,Lovlychee Float,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Coca Cola,Coca-Cola,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Sprite,Sprite,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Beverages,Fanta,Fanta,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Dessert Corner,Pukis 2Pc,2 pcs Pukis pilihan rasa,16000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Dessert Corner,Pukis 3Pc,3 pcs Pukis pilihan rasa,23500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Dessert Corner,Pukis 5Pc,5 pcs Pukis pilihan rasa,37500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Donut,1pc Donut,1pc Donut,10000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Donut,1/2dz Donut,6 Pcs Donut,53500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Promo KFC Coffee,Pastry Feast,6pcs Pukis + 3pcs Donut,60000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Promo KFC Coffee,Kombo Spesial Blended,1pc Donut + 1 Ice Blanded Cappucino,30000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hot Cappucino,Hot Cappucino,20500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Espresso Con Panna,Espresso Con Panna,13500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hot Americano,Hot Americano,21000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hot Cafe Latte,Hot Cafe Latte,22000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hot Chocolate,Hot Chocolate,25000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hot Tea,Hot Tea,10000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Hazelnut Coffee,Hazelnut Coffee,14500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Hot Beverage,Single Espresso,Single Espresso,11000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Krushers,Krusher Cookies N Cream,Krusher Cookies N Cream,17500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Krushers,Krusher Double Chocolate,Krusher Double Chocolate,17500
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Cold Beverage,Es Kopi Susu,Es Kopi Susu,18000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Cold Beverage,Ice Latte,Ice Latte,17000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Cold Beverage,Ice Lemon Tea,Ice Lemon Tea,16000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Cold Beverage,Ice Americano,Ice Americano,22000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Ice Blended,Ice Blanded Cappucino,Ice Blanded Cappucino,27000
bandung,bandung,"KFC, Pasir Kaliki Pajajaran",,4.8,,-6.906664,107.597713,,,,,,,40rb-100rb,Senin:0:0-23:59; Selasa:0:0-23:59; Rabu:0:0-23:59; Kamis:0:0-23:59; Jumat:0:0-23:59; Sabtu:0:0-23:59; Minggu:0:0-23:59,"ratingCount:32636, ratingValue:4.8",Ice Blended,Ice Blanded Chocolate,Ice Blanded Chocolate,29000
